traffic_density,time_need
31.97730462097788,50.96595693146682
43.94433076256063,68.91649614384094
0.0,0.0
41.81051126873659,65.71576690310488
20.29619758359642,33.44429637539463
14.96526875809684,25.44790313714526
1.2353893022092515,4.853083953313877
37.48080329871597,59.221204948073954
12.063301452119562,21.094952178179344
37.934608930891585,59.90191339633738
38.19389655627507,60.29084483441261
44.17046637902518,69.25569956853776
31.8161756420497,50.72426346307455
1.2546007417521006,4.881901112628151
7.924226553799209,14.886339830698814
16.01603094198507,27.024046412977604
3.9010946414137724,8.85164196212066
28.976380710458663,46.46457106568799
20.086115625631262,33.12917343844689
4.135420555983884,9.203130833975825
23.722210513427992,38.583315770141986
15.914374741863494,26.87156211279524
17.07226098065953,28.608391470989293
37.839215878955656,59.758823818433484
2.854570540069561,7.281855810104341
35.4103193935966,56.1154790903949
22.999655927460655,37.499483891190984
1.6684693825966568,5.502704073894986
12.731868741907961,22.097803112861943
0.0,0.0
33.2855241471195,52.928286220679254
20.954552411433287,34.43182861714993
27.27540594158797,43.91310891238196
37.84694625735639,59.77041938603459
22.123304573662388,36.184956860493585
43.707979692036886,68.56196953805534
42.872577899457774,67.30886684918666
43.386345965889994,68.07951894883499
17.39354183143922,29.090312747158826
7.286389126197189,13.929583689295784
21.666600054655362,35.49990008198304
12.813045296154225,22.219567944231336
21.359179529535126,35.03876929430269
6.292372418168797,12.438558627253196
5.151497987256773,10.727246980885159
34.02825317058774,54.04237975588161
12.22371387648417,21.335570814726257
37.03373104977663,58.55059657466494
40.62481710609667,63.93722565914501
39.03474697785646,61.552120466784686
30.781447817828504,49.172171726742754
7.887461537518025,14.831192306277037
44.579152911654674,69.86872936748202
5.7242092706653604,11.58631390599804
3.6117222353804217,8.417583353070633
43.4357006875045,68.15355103125675
3.431613465563863,8.147420198345795
37.6550655410489,59.48259831157335
20.674211190842488,34.011316786263734
0.0,0.0
15.457106357521967,26.18565953628295
22.710331490280222,37.06549723542033
2.196294643849966,6.294441965774949
19.978880203832567,32.96832030574885
4.473695990845158,9.710543986267737
14.638270175296014,24.95740526294402
8.096726467580483,15.145089701370726
16.42913866472326,27.643707997084892
9.498866074046783,17.248299111070175
17.147006224450188,28.72050933667528
24.788387977146122,40.18258196571918
5.802149530365975,11.703224295548964
30.836262572995032,49.25439385949255
38.24517765700017,60.367766485500255
38.22559628716961,60.33839443075441
39.182720771589935,61.7740811573849
34.64378016898078,54.965670253471174
30.04948403786292,48.07422605679438
12.294863508682878,21.442295263024317
10.312380214467535,18.4685703217013
13.518930090307581,23.278395135461373
44.40261973024383,69.60392959536574
11.579222574147105,20.368833861220658
44.75598079847665,70.13397119771497
17.692515868497654,29.538773802746483
8.576597338179173,15.86489600726876
27.85642076115133,44.784631141727
31.079294059082198,49.618941088623295
14.91277231371495,25.369158470572422
26.76034097493251,43.14051146239876
21.527020633994013,35.29053095099102
11.254690773677336,19.882036160516
15.488260211338783,26.232390317008175
6.128713089168082,12.193069633752124
36.24771796240516,57.37157694360774
31.334414714228032,50.00162207134205
7.495296860544122,14.242945290816182
27.95996089407191,44.93994134110786
20.099485374274405,33.149228061411605
25.91095239765378,41.866428596480674
22.1117350221152,36.167602533172804
4.247194883720881,9.370792325581322
14.304248625749677,24.456372938624515
37.64440517363308,59.46660776044962
33.15587951373991,52.73381927060987
9.482517856268885,17.223776784403327
15.687875764395699,26.531813646593548
41.05871789690598,64.58807684535897
9.066272578322064,16.599408867483096
20.7245521438902,34.0868282158353
7.108452008420077,13.662678012630115
31.13912397519752,49.70868596279628
6.7095776073376365,13.064366411006455
5.983199450413987,11.97479917562098
32.02755392897845,51.04133089346767
35.70340787303925,56.555111809558866
17.405672274255515,29.108508411383273
3.1665790058375833,7.749868508756375
22.13795763706532,36.20693645559798
41.646689356685506,65.47003403502826
39.69240850012949,62.53861275019423
35.18315737759912,55.77473606639869
18.179312224128626,30.26896833619294
21.863137855455253,35.79470678318288
28.579253177583908,45.86887976637586
17.706478773477613,29.55971816021642
0.0,0.0
39.166186163937454,61.74927924590618
1.6185578329740213,5.427836749461032
42.56575338221522,66.84863007332282
5.386465500419064,11.079698250628596
28.43430495580247,45.651457433703705
4.127081849945979,9.190622774918968
33.44666868335013,53.170003025025196
42.763026847860154,67.14454027179023
24.071380609472804,39.1070709142092
9.363221979226088,17.04483296883913
0.0,0.0
41.98359103671477,65.97538655507216
22.226533673816196,36.339800510724295
27.449163221919267,44.1737448328789
25.461720211335443,41.19258031700316
31.11781964716464,49.67672947074696
3.7489162930163755,8.623374439524564
36.704808541524514,58.05721281228677
29.814750333297077,47.72212549994562
26.22208477160471,42.33312715740706
4.8465471682105985,10.269820752315898
34.91877376997442,55.37816065496163
41.72241193163987,65.5836178974598
0.0,0.0
37.28112439078881,58.92168658618321
7.207579328242016,13.811368992363024
12.405351592307646,21.60802738846147
8.564479577417913,15.84671936612687
18.845098633649144,31.267647950473716
41.85799666194641,65.78699499291962
3.940759200025224,8.911138800037836
44.5347528454385,69.80212926815774
37.979039633368764,59.96855945005315
29.30002942019404,46.95004413029106
34.21262479439348,54.318937191590216
40.811924199826755,64.21788629974013
0.0,0.0
9.756295087113589,17.634442630670385
10.355152357737504,18.532728536606257
40.1400972378194,63.2101458567291
13.815757033480406,23.723635550220607
38.992996175870324,61.48949426380548
31.146124175008726,49.71918626251309
1.148091717474367,4.7221375762115505
26.905990700549065,43.358986050823596
8.96489485539606,16.44734228309409
11.779415865277512,20.669123797916267
24.561788025658025,39.84268203848704
13.809693133896591,23.714539700844888
23.72938310454516,38.59407465681774
35.32057875212808,55.980868128192114
42.856759400286634,67.28513910042994
15.809232523158459,26.71384878473769
12.888992241103166,22.333488361654748
7.209941395309102,13.814912092963652
3.8736476296685063,8.81047144450276
9.351699243045834,17.02754886456875
3.6520126204243146,8.478018930636471
32.43818561650873,51.6572784247631
23.979141879408175,38.96871281911226
33.99052041748426,53.98578062622639
43.168991605581745,67.75348740837262
4.301513414657608,9.452270121986412
34.95637404498274,55.43456106747411
2.3125761623175296,6.468864243476294
42.12474418314315,66.18711627471473
22.457557434404933,36.6863361516074
11.60834210672427,20.412513160086405
21.62783418627059,35.441751279405885
0.0,0.0
0.0,0.0
16.751695429719746,28.12754314457962
32.945829065874584,52.41874359881187
44.582786391109344,69.87417958666401
33.328741862002445,52.99311279300367
17.30245156080411,28.953677341206163
26.724411666420274,43.08661749963041
18.392284066845157,30.588426100267736
10.635515498802942,18.95327324820441
33.44875185559545,53.17312778339317
1.0425773190722447,4.5638659786083675
43.361496940239945,68.04224541035993
30.16642627330102,48.24963940995153
37.21712797856721,58.825691967850815
0.0,0.0
42.55433847329079,66.83150770993619
29.484465729027594,47.22669859354139
34.37041768585039,54.55562652877559
10.347196911735757,18.520795367603636
31.81989117744488,50.729836766167324
36.85443722586185,58.28165583879277
2.9342969429361867,7.4014454144042805
37.02783485227313,58.541752278409696
33.645208552214946,53.46781282832242
17.777072709619663,29.665609064429496
0.0,0.0
5.368829936684916,11.053244905027373
15.603632229303575,26.405448343955364
34.08458964623368,54.12688446935052
1.3109959119502068,4.96649386792531
6.872415980617138,13.308623970925707
19.614193670294306,32.42129050544146
29.687464164339552,47.531196246509325
32.106405401206516,51.15960810180977
26.867748855773463,43.30162328366019
4.848405792165655,10.272608688248482
27.209416035887465,43.81412405383119
40.992205005862075,64.48830750879311
11.738515857922094,20.60777378688314
1.8584684129436047,5.787702619415407
9.929324651743768,17.89398697761565
43.365042319945864,68.0475634799188
14.258774509316853,24.38816176397528
25.030894479540915,40.54634171931137
44.951748027654276,70.42762204148141
25.720917715677118,41.581376573515676
40.46074097552566,63.69111146328849
11.523568781945228,20.28535317291784
20.99483235730544,34.49224853595816
13.354363090195644,23.031544635293464
0.0,0.0
32.51324374640969,51.769865619614535
13.243500264191054,22.86525039628658
14.6192869971918,24.9289304957877
15.351990618265775,26.027985927398664
11.614712099624798,20.422068149437198
32.57603437601168,51.864051564017515
35.613511375027365,56.42026706254104
26.18487433551232,42.27731150326848
20.682808126509016,34.024212189763524
34.02967435726741,54.044511535901115
19.4852132738748,32.2278199108122
19.931241654579413,32.89686248186912
14.11186142387427,24.167792135811403
27.599552453013477,44.39932867952022
9.34451524689951,17.016772870349264
9.166521559082694,16.74978233862404
38.78546675007896,61.17820012511844
42.86593270852083,67.29889906278125
19.501783077929076,32.252674616893614
6.464237531082829,12.696356296624243
34.9512854038386,55.426928105757895
7.400946982439577,14.101420473659365
2.1298436941968646,6.194765541295297
23.375602916772962,38.06340437515944
20.391285467691628,33.58692820153744
17.204982623059692,28.807473934589538
8.52680490487718,15.790207357315769
36.0818895738,57.1228343607
44.542070205822654,69.81310530873398
7.435734938133098,14.153602407199648
44.03689177646974,69.05533766470461
17.439391614890482,29.159087422335723
17.417657721462092,29.126486582193138
23.43337555674849,38.15006333512274
14.495149316944595,24.742723975416894
38.537347579423916,60.80602136913588
39.330789428698814,61.996184143048225
38.370517083736196,60.5557756256043
21.353557923384585,35.03033688507688
39.56120428257499,62.34180642386249
40.63177244136915,63.947658662053726
34.16004521129845,54.24006781694768
24.11527724518034,39.17291586777051
8.172200762932388,15.258301144398581
6.046283343424219,12.069425015136328
7.225806051589165,13.838709077383747
8.61266034086941,15.918990511304113
30.396515780256134,48.5947736703842
32.63720842621993,51.95581263932989
11.10836833219892,19.66255249829838
36.17099991086512,57.25649986629768
21.265813764782916,34.89872064717437
21.989582590561273,35.98437388584191
35.68410016107703,56.526150241615554
38.53258437239244,60.79887655858866
34.86020095194882,55.290301427923225
31.550082144249153,50.325123216373726
44.91562373732602,70.37343560598903
33.976052797038015,53.96407919555702
40.17848852316866,63.267732784752994
6.724330489416074,13.08649573412411
15.540849764754325,26.311274647131487
19.41007999192497,32.115119987887454
37.46309851802448,59.19464777703672
4.673768266266437,10.010652399399657
22.846847318871404,37.27027097830711
23.3638475530725,38.04577132960875
25.593692204227917,41.390538306341874
25.56837784552343,41.35256676828514
18.2414463662455,30.362169549368254
37.980012060391026,59.970018090586535
6.361010632434349,12.541515948651522
36.12155890205493,57.18233835308239
28.72419661769952,46.08629492654928
40.9962281651147,64.49434224767205
39.79439766369872,62.691596495548076
5.938750204670738,11.908125307006106
15.537260551487734,26.3058908272316
9.386546918119766,17.07982037717965
4.316942926834785,9.475414390252178
13.871167634127273,23.80675145119091
15.08888621682204,25.63332932523306
24.341132800347697,39.51169920052155
23.693230040007816,38.53984506001172
0.0,0.0
8.355297728345606,15.53294659251841
39.00740660136875,61.51110990205312
41.99612028990275,65.99418043485412
35.45332473491272,56.17998710236908
23.741497733074336,38.6122465996115
28.480717513508772,45.721076270263154
9.92555086259123,17.888326293886845
2.75392103325966,7.13088154988949
44.421270449329974,69.63190567399496
39.73169761551197,62.59754642326796
40.51958209161979,63.77937313742969
21.772189415023504,35.65828412253526
25.38557092026821,41.07835638040232
41.90738727067556,65.86108090601334
12.008534052724704,21.012801079087055
29.280767154337198,46.9211507315058
19.408814456248273,32.113221684372405
3.482043355212954,8.22306503281943
0.0,0.0
2.186044687238287,6.279067030857431
28.939997735869525,46.40999660380429
37.580786222315936,59.371179333473904
37.14782189290818,58.721732839362275
29.437130691707114,47.15569603756067
26.149311525079924,42.223967287619885
15.540301246318823,26.310451869478236
0.0,0.0
37.39637513820017,59.094562707300256
33.41702432521306,53.125536487819595
21.248752622571576,34.873128933857366
1.8087698334149644,5.713154750122447
44.505822565219106,69.75873384782867
29.511720826038225,47.267581239057336
1.765471465917079,5.648207198875618
11.198008091043834,19.79701213656575
12.606030311045254,21.909045466567882
29.16390531223039,46.74585796834559
22.84673074052917,37.27009611079376
40.21411507665993,63.32117261498989
37.59438158648394,59.391572379725915
16.97892381834167,28.468385727512505
22.102958899075244,36.154438348612864
44.256329614216774,69.38449442132516
42.524075997965355,66.78611399694803
33.78018810261702,53.67028215392553
21.304916365341604,34.95737454801241
37.56745223081873,59.351178346228096
40.236707426573915,63.35506113986087
21.147785345518475,34.721678018277714
8.52804079404475,15.792061191067127
21.356645797039118,35.034968695558675
17.298451864190717,28.947677796286076
3.312757236622446,7.969135854933669
30.66497411217432,48.99746116826148
7.026286625567126,13.53942993835069
20.841438178292194,34.26215726743829
44.687857092459126,70.03178563868869
5.065760008662432,10.598640012993648
8.013105533648266,15.0196583004724
38.318474088887946,60.47771113333192
13.780067450324314,23.670101175486472
24.414394201598174,39.62159130239726
3.1328792205787472,7.699318830868121
1.729842025239,5.594763037858501
2.1053981718129524,6.158097257719429
36.81339603007198,58.22009404510797
18.06215878254255,30.093238173813823
11.976195565671198,20.964293348506796
15.052296450417277,25.578444675625917
39.26674020302386,61.90011030453579
15.60419594109642,26.406293911644628
38.92455719142761,61.386835787141415
17.394185942361474,29.09127891354221
1.5470339768896146,5.320550965334422
37.71123798976276,59.56685698464413
18.25305964866555,30.379589472998322
29.388008824914227,47.08201323737134
19.39717847712106,32.09576771568159
18.216735663599856,30.325103495399784
42.535784777583615,66.80367716637542
8.647209008458619,15.97081351268793
7.972653571067089,14.958980356600634
29.689617297364602,47.5344259460469
6.687478940868558,13.031218411302836
25.564119070424294,41.34617860563644
33.93242256252041,53.898633843780615
30.65516896746585,48.982753451198775
23.296158539442423,37.94423780916364
35.90396399895207,56.85594599842811
21.038810342404588,34.55821551360688
7.483502220496502,14.225253330744753
3.0468731227932317,7.570309684189848
30.560260807664324,48.84039121149649
35.71547104413725,56.57320656620588
34.670862066493555,55.00629309974033
7.19265276737776,13.788979151066641
22.260542359654703,36.39081353948205
25.045445550217757,40.56816832532664
42.04765502159751,66.07148253239626
6.972726047272225,13.459089070908338
0.0,0.0
14.97963460044929,25.469451900673935
37.2253696145557,58.838054421833554
34.25919619973501,54.38879429960251
24.90971581852998,40.36457372779497
41.98668647471004,65.98002971206506
28.134178335509844,45.201267503264766
16.338663906245284,27.507995859367924
30.86082639209669,49.29123958814503
42.60332733240223,66.90499099860335
36.80284075401162,58.20426113101743
16.4504452144674,27.6756678217011
25.153898623150816,40.73084793472623
14.40431746086531,24.606476191297965
16.609308102793754,27.91396215419063
30.11873625555328,48.178104383329924
19.204069020308705,31.806103530463055
26.712928401162483,43.06939260174372
34.19877554425425,54.29816331638137
24.097250716999238,39.145876075498855
35.39121355216413,56.0868203282462
41.9706409814959,65.95596147224384
44.61163338320848,69.91745007481272
24.729949605026952,40.09492440754043
9.444487381470731,17.166731072206098
32.076692808407905,51.11503921261186
38.689772109879996,61.034658164819994
17.67240486517567,29.508607297763508
29.676191581388668,47.514287372083004
16.054280832615888,27.08142124892383
15.437261475752427,26.15589221362864
34.47138644276711,54.70707966415067
13.06837992704469,22.602569890567036
13.799309168139892,23.69896375220984
21.018724374345002,34.528086561517505
41.81825060342855,65.72737590514282
8.762010543815848,16.14301581572377
18.039965481368025,30.059948222052036
30.410442307257878,48.615663460886815
10.476858671815068,18.715288007722602
24.120957595518448,39.18143639327767
10.56949036275658,18.85423554413487
44.11730493066296,69.17595739599444
44.495376879569534,69.7430653193543
39.0199798784169,61.52996981762534
37.423424870415175,59.13513730562276
9.283895791974116,16.925843687961173
6.185528750339694,12.278293125509542
41.522078986287795,65.28311847943169
0.0,0.0
4.852584452052736,10.278876678079104
12.312024829450085,21.46803724417513
0.0,0.0
14.411785713353174,24.61767857002976
4.606820323197799,9.910230484796699
30.805296578524345,49.207944867786516
9.668404275278746,17.50260641291812
15.901957847044415,26.85293677056662
24.90830158944903,40.36245238417355
38.81548428226254,61.22322642339381
42.15996514414088,66.23994771621132
21.567554652055474,35.35133197808321
1.1625440193781544,4.743816029067231
19.58638485687157,32.379577285307356
30.73284081451211,49.09926122176816
2.7962043560299197,7.1943065340448795
10.256563430753376,18.384845146130065
28.094164755669414,45.14124713350412
35.322548217530766,55.98382232629615
25.33678558272206,41.005178374083094
4.838342284792729,10.257513427189092
28.05827041691382,45.087405625370735
21.482681687338367,35.22402253100755
22.7651600496879,37.14774007453185
1.232440735108986,4.848661102663479
0.0,0.0
17.232945477581566,28.84941821637235
17.263202536136646,28.89480380420497
41.940257414139275,65.91038612120892
27.171789086938418,43.75768363040763
6.349536108833918,12.524304163250878
1.8855382849264561,5.828307427389684
21.303672267239225,34.95550840085884
34.260466475867254,54.390699713800885
23.895944847352375,38.84391727102856
8.532909671769032,15.799364507653546
42.30398268495932,66.45597402743898
34.71631573772255,55.07447360658383
2.1953307252648857,6.292996087897329
19.79371442427053,32.69057163640579
31.800422853517606,50.70063428027641
9.819494165134724,17.729241247702085
32.89461527872289,52.341922918084336
31.579314078287073,50.36897111743061
26.31976964171169,42.47965446256754
21.845951564815785,35.76892734722368
12.801762458768845,22.202643688153266
32.66373644745079,51.99560467117618
26.43445278097993,42.651679171469894
6.086966460313262,12.130449690469892
22.5730940784174,36.859641117626104
37.10515177158125,58.65772765737187
20.01063639809173,33.01595459713759
4.359375134368434,9.53906270155265
8.64831903561068,15.97247855341602
31.314621773080408,49.97193265962061
44.31907190659021,69.47860785988532
15.74631666657441,26.619474999861616
7.676035133429088,14.514052700143631
26.78323091647269,43.174846374709034
34.56025148800868,54.840377232013026
12.809527059532405,22.214290589298606
26.380638165109627,42.57095724766444
5.023261412538424,10.534892118807635
14.337611795967302,24.50641769395095
6.372617317752564,12.558925976628846
19.278032907733976,31.917049361600967
5.2217787536418285,10.832668130462743
36.83687334484901,58.255310017273516
27.348487220019713,44.02273083002957
2.5078652059895603,6.7617978089843405
31.962947185617388,50.94442077842608
13.951257738507575,23.92688660776136
25.595629297765516,41.393443946648276
44.94075555647405,70.41113333471108
27.139785774800977,43.70967866220147
3.539468744692929,8.309203117039393
16.729045132084288,28.09356769812643
42.95106912178854,67.42660368268281
28.3053619866023,45.45804297990345
13.618900851667574,23.42835127750136
20.41549063837437,33.623235957561555
17.093388387168357,28.640082580752534
18.42501641542328,30.63752462313492
42.90058705012483,67.35088057518723
24.656123125647234,39.98418468847085
41.70836282939043,65.56254424408564
34.66956347139322,55.00434520708983
17.760206166992486,29.640309250488727
8.22794387183433,15.341915807751496
6.4697685893106796,12.70465288396602
20.408822438043853,33.61323365706578
18.75909844976819,31.138647674652283
18.226368123385058,30.339552185077586
32.59059239776257,51.88588859664385
4.047392438092347,9.071088657138521
11.454873013150513,20.18230951972577
28.207581256005227,45.31137188400784
2.2608170659380105,6.391225598907016
5.493131972173304,11.239697958259956
25.680507832394046,41.52076174859107
39.69880743700503,62.548211155507545
26.83001454797606,43.24502182196409
21.61269950914447,35.4190492637167
8.079392200650796,15.119088300976195
20.622663895366724,33.933995843050084
9.131696115519185,16.69754417327878
10.623403666029361,18.93510549904404
20.77969417967699,34.169541269515484
37.6433698503273,59.465054775490955
33.43187529859772,53.147812947896576
15.447577979411953,26.17136696911793
44.45203291402251,69.67804937103377
39.81064959767609,62.715974396514135
10.94972381784661,19.424585726769916
35.67076072218596,56.50614108327894
3.8488662263269218,8.773299339490382
13.449041492108528,23.17356223816279
34.50835392203006,54.76253088304509
17.48835369495189,29.232530542427835
39.38607910036561,62.07911865054842
34.90142647661022,55.352139714915324
2.697363236272658,7.046044854408987
38.793230535040664,61.189845802560995
41.07498947037815,64.61248420556723
9.745554442447625,17.618331663671437
3.4743006499001776,8.211450974850266
5.54164650710471,11.312469760657066
40.37772564885665,63.566588473284966
20.934876020968005,34.40231403145201
32.4561033868837,51.684155080325546
19.17112423440478,31.75668635160717
44.74708457609884,70.12062686414826
13.56504195349008,23.34756293023512
27.083578977572873,43.62536846635931
33.18055560542178,52.770833408132674
36.731915798336836,58.09787369750525
43.88186310718682,68.82279466078023
22.661844575294616,36.99276686294192
30.608400321661065,48.9126004824916
10.117065866059407,18.175598799089112
10.678959945811,19.0184399187165
16.57898878965942,27.86848318448913
18.029160345464227,30.04374051819634
25.898852061481286,41.84827809222193
24.862338120371483,40.29350718055723
20.64546406514018,33.968196097710276
29.15170585231365,46.727558778470474
21.780462700000214,35.67069405000032
43.60195429680356,68.40293144520534
18.655743029801947,30.98361454470292
9.579035839794097,17.368553759691146
25.02146672290057,40.532200084350855
37.334961713054206,59.002442569581305
24.307655349207717,39.461483023811574
13.176053779600746,22.764080669401118
11.038733758477708,19.558100637716564
15.897570505705145,26.846355758557717
43.417870312470654,68.12680546870598
28.78288233613514,46.174323504202704
27.239265884208557,43.85889882631284
9.990662368456617,17.985993552684924
16.789189201725744,28.183783802588614
8.516271863422583,15.774407795133875
7.996185055796857,14.994277583695284
41.70835026278283,65.56252539417424
40.2621324847139,63.39319872707085
35.50726926646645,56.26090389969968
26.836308277940475,43.25446241691071
1.9235304738199588,5.885295710729938
12.571098418272477,21.856647627408716
35.48161682546286,56.22242523819429
7.16473374386751,13.747100615801266
14.917341944312883,25.376012916469325
6.2965388470712975,12.444808270606947
26.81095463819101,43.21643195728652
15.652035014082895,26.47805252112434
43.06763394146469,67.60145091219704
5.871445092266336,11.807167638399505
42.06110968720902,66.09166453081353
32.69964333147252,52.04946499720879
16.00869094128831,27.013036411932468
32.85304651831794,52.27956977747691
4.014037444271156,9.021056166406733
21.79564449537622,35.69346674306433
42.694625243238,67.041937864857
7.608979422833217,14.413469134249826
44.17381143462494,69.2607171519374
28.62867932870103,45.943018993051545
9.856087162127322,17.784130743190982
26.63452264995529,42.95178397493294
29.235363138015554,46.85304470702333
11.127352901325501,19.691029351988252
35.5376946215551,56.30654193233265
6.477366718420691,12.716050077631037
17.30625610346041,28.959384155190612
10.520767145098965,18.781150717648448
39.37238286483914,62.05857429725871
21.192681074673423,34.78902161201013
19.275213879918365,31.912820819877545
30.993685607255493,49.49052841088324
34.398494031625596,54.59774104743839
15.712412560999043,26.568618841498566
36.303659267126505,57.45548890068976
33.816918851236636,53.725378276854954
11.998984478503019,20.998476717754528
40.602851406618576,63.90427710992786
21.82405328941432,35.73607993412148
33.199612712158334,52.7994190682375
26.54285135200456,42.81427702800684
28.862583730507133,46.293875595760696
20.679416403733796,34.019124605600695
5.570185013558463,11.355277520337694
22.08576448741997,36.128646731129955
36.56157003733498,57.842355056002475
27.841794260659476,44.76269139098922
12.62260081460935,21.933901221914024
43.660386672690784,68.49058000903618
0.0,0.0
40.93882210137032,64.40823315205549
12.435950692208966,21.65392603831345
40.16530339488393,63.247955092325896
42.96190029861594,67.4428504479239
28.961983265318995,46.442974897978495
7.488852749544092,14.233279124316137
18.07294154842681,30.109412322640217
5.8023163581077855,11.703474537161679
9.659527356973669,17.489291035460504
6.289645810779737,12.434468716169604
30.605039583081837,48.90755937462276
24.093794016347935,39.1406910245219
42.763583624209275,67.14537543631391
39.72877363206392,62.59316044809588
28.36358903791426,45.545383556871386
18.934258321569793,31.40138748235469
4.150573048726016,9.225859573089023
8.520404097718188,15.780606146577282
14.685627723867018,25.02844158580053
44.69586830178876,70.04380245268314
32.43456919843405,51.65185379765107
9.010682611761824,16.516023917642737
22.86114604748523,37.291719071227845
4.105871564582465,9.158807346873697
26.5876920531968,42.8815380797952
22.759302967879208,37.13895445181881
15.440550161614846,26.16082524242227
0.0,0.0
19.99965828850201,32.999487432753014
25.793611894653353,41.69041784198003
27.118391660804033,43.67758749120605
3.9911960707824266,8.98679410617364
12.768838895844278,22.153258343766417
43.74218159880902,68.61327239821352
31.32225273790801,49.98337910686202
33.32445329653434,52.98667994480151
3.34358682680137,8.015380240202056
3.507046308349793,8.260569462524689
43.8810694044594,68.82160410668911
10.183435510274817,18.275153265412225
29.111234384723144,46.666851577084714
10.884032677023592,19.32604901553539
14.65113535280253,24.976703029203797
11.010947322042401,19.516420983063604
25.58992686534922,41.384890298023834
33.73927850315135,53.60891775472702
29.10307466921024,46.65461200381536
40.5171717223262,63.775757583489295
16.014783134809402,27.0221747022141
37.83612529054798,59.754187935821975
8.232618975087643,15.348928462631465
36.651451062721726,57.97717659408259
37.275357907673374,58.913036861510065
43.28278499878215,67.92417749817322
20.452571223999794,33.67885683599969
44.60625078802484,69.90937618203725
0.0,0.0
4.082849936949624,9.124274905424436
19.961150058453697,32.941725087680545
44.006286809213115,69.00943021381967
30.49040247341067,48.735603710116
40.727921405775554,64.09188210866333
39.03400473160067,61.551007097401
43.14782402839701,67.72173604259552
40.56152037675834,63.84228056513751
42.476799472201826,66.71519920830274
13.790739453145884,23.686109179718827
39.372659725728596,62.058989588592894
11.21479133112015,19.822186996680223
